timestamp;tsa;tsf;tss;ens;dvt;plu;vvt;hra
29/10/2020-10:00:00;9,6;-9999;11,3;27;-9999;0;2,9;90,3
29/10/2020-11:00:00;10,1;-9999;11,2;66;-9999;0;3,4;89,2
29/10/2020-12:00:00;10,9;-9999;11,2;173;-9999;0;3,3;86
29/10/2020-13:00:00;11,4;-9999;11,2;123;-9999;0;3,6;84,8
29/10/2020-14:00:00;11,9;-9999;11,2;151;-9999;0;3,6;81,7
29/10/2020-15:00:00;12,1;-9999;11,3;120;-9999;0;3,4;81,4
29/10/2020-16:00:00;12,1;-9999;11,4;88;-9999;0;3,2;83,8
29/10/2020-17:00:00;11,8;-9999;11,4;64;-9999;0,5;3,3;88,5
29/10/2020-18:00:00;11,2;-9999;11,5;22;-9999;0,7;3,5;91,2
29/10/2020-19:00:00;10,8;-9999;11,5;0;-9999;0,8;4;92,7
29/10/2020-20:00:00;10,8;-9999;11,6;0;-9999;0,5;4,6;92,5
29/10/2020-21:00:00;11,6;-9999;11,6;0;-9999;0;4,2;91
29/10/2020-22:00:00;12,4;-9999;11,6;0;-9999;0;4,2;89
29/10/2020-23:00:00;12,4;-9999;11,6;0;-9999;0;4;92,2
30/10/2020-00:00:00;13,1;-9999;11,6;0;-9999;0;3,9;87,9
30/10/2020-01:00:00;13,3;-9999;11,7;0;-9999;0;4,1;86,3
30/10/2020-02:00:00;13;-9999;11,7;0;-9999;0;3,5;90,1
30/10/2020-03:00:00;13,2;-9999;11,7;0;-9999;0;3,5;87,6
30/10/2020-04:00:00;13,4;-9999;11,7;0;-9999;0;3,6;86,5
30/10/2020-05:00:00;13,6;-9999;11,8;0;-9999;0;4,1;84,8
30/10/2020-06:00:00;13,6;-9999;11,8;0;-9999;0;4,5;83,6
30/10/2020-07:00:00;13,5;-9999;11,8;0;-9999;0;4,5;84,8
30/10/2020-08:00:00;12,9;-9999;11,9;0;-9999;0;3,9;89,8
30/10/2020-09:00:00;13,1;-9999;11,9;4;-9999;0;4,1;88,3
30/10/2020-10:00:00;13,6;-9999;11,9;43;-9999;0;4,5;84,1
30/10/2020-11:00:00;13,8;-9999;12;106;-9999;0;4,2;83,7
30/10/2020-12:00:00;14,3;-9999;12;125;-9999;0;4,4;81,3
30/10/2020-13:00:00;14,5;-9999;12;128;-9999;0;4,7;80,5
30/10/2020-14:00:00;14,5;-9999;12,1;111;-9999;0;4,2;81,6
30/10/2020-15:00:00;14,8;-9999;12,2;116;-9999;0;4,3;79,1
30/10/2020-16:00:00;15,2;-9999;12,2;104;-9999;0;4,3;75,9
30/10/2020-17:00:00;15,1;-9999;12,3;72;-9999;0;3,6;76,8
30/10/2020-18:00:00;14,4;-9999;12,3;25;-9999;0;3,7;82
30/10/2020-19:00:00;13,7;-9999;12,4;0;-9999;0;3,2;85,9
30/10/2020-20:00:00;13,9;-9999;12,4;0;-9999;0;3,5;83,3
30/10/2020-21:00:00;13,5;-9999;12,5;0;-9999;0;3,4;85
30/10/2020-22:00:00;13,6;-9999;12,5;0;-9999;0;3;83,9
30/10/2020-23:00:00;13,5;-9999;12,5;0;-9999;0;3;83,9
31/10/2020-00:00:00;13,2;-9999;12,5;0;-9999;0;2,7;87,3
31/10/2020-01:00:00;13;-9999;12,5;0;-9999;0;2,7;90,3
31/10/2020-02:00:00;12,7;-9999;12,5;0;-9999;0;2,2;93,6
31/10/2020-03:00:00;12,4;-9999;12,5;0;-9999;0;2,1;94,6
31/10/2020-04:00:00;12;-9999;12,5;0;-9999;0;2,2;94,5
31/10/2020-05:00:00;11,7;-9999;12,5;0;-9999;0;2,2;94,9
31/10/2020-06:00:00;11,5;-9999;12,4;0;-9999;0;2,2;94,4
31/10/2020-07:00:00;12;-9999;12,4;0;-9999;0;2,3;91,8
31/10/2020-08:00:00;11,9;-9999;12,4;0;-9999;0;2,2;88,8
31/10/2020-09:00:00;11,6;-9999;12,3;9;-9999;0;1,9;85,3
31/10/2020-10:00:00;11,7;-9999;12,3;87;-9999;0;2,4;84,3
31/10/2020-11:00:00;12,9;-9999;12,3;196;-9999;0;2,9;78,7
31/10/2020-12:00:00;13,6;-9999;12,3;283;-9999;0;4,3;73,7
31/10/2020-13:00:00;14,5;-9999;12,3;371;-9999;0;4,5;69,8
31/10/2020-14:00:00;15,1;-9999;12,3;396;-9999;0;5,3;67,3
31/10/2020-15:00:00;15,2;-9999;12,3;292;-9999;0;5,2;67,9
31/10/2020-16:00:00;16,1;-9999;12,4;279;-9999;0;4,7;66
31/10/2020-17:00:00;16;-9999;12,4;159;-9999;0;4,3;67,2
31/10/2020-18:00:00;15,5;-9999;12,5;63;-9999;0;4,8;70,7
31/10/2020-19:00:00;15,1;-9999;12,6;0;-9999;0,2;4,4;74,4
31/10/2020-20:00:00;14,1;-9999;12,6;0;-9999;0,5;4,6;85,7
31/10/2020-21:00:00;14,2;-9999;12,6;0;-9999;0,1;4,5;87,9
31/10/2020-22:00:00;14,5;-9999;12,7;0;-9999;0;4,4;87
31/10/2020-23:00:00;14,6;-9999;12,7;0;-9999;0;3,9;85,8
01/11/2020-00:00:00;13,7;-9999;12,7;0;-9999;0;3,3;83,5
01/11/2020-01:00:00;12,9;-9999;12,7;0;-9999;0;2,7;82,3
01/11/2020-02:00:00;12,2;-9999;12,7;0;-9999;0;2,1;86
01/11/2020-03:00:00;11,8;-9999;12,7;0;-9999;0;2,2;85,2
01/11/2020-04:00:00;11,4;-9999;12,7;0;-9999;0;2,1;85,5
01/11/2020-05:00:00;11,1;-9999;12,6;0;-9999;0;2,4;83,9
01/11/2020-06:00:00;10,8;-9999;12,6;0;-9999;0,1;2,2;83,8
01/11/2020-07:00:00;10,2;-9999;12,6;0;-9999;0,2;1,9;88,3
01/11/2020-08:00:00;10,4;-9999;12,5;0;-9999;0;2,1;88,6
01/11/2020-09:00:00;11,3;-9999;12,5;2;-9999;0;3,2;87,8
01/11/2020-10:00:00;12,3;-9999;12,4;36;-9999;0;3,8;80,5
01/11/2020-11:00:00;13,5;-9999;12,4;92;-9999;0;4,4;80,7
01/11/2020-12:00:00;14,1;-9999;12,4;91;-9999;0,1;4,1;88,7
01/11/2020-13:00:00;14,5;-9999;12,4;81;-9999;0,1;4,3;94,6
01/11/2020-14:00:00;15,6;-9999;12,5;105;-9999;0,1;4,6;93,4
01/11/2020-15:00:00;16,2;-9999;12,5;94;-9999;0,1;4,8;94,5
01/11/2020-16:00:00;16,5;-9999;12,6;61;-9999;0;4,7;93,5
01/11/2020-17:00:00;16,8;-9999;12,7;59;-9999;0;4,5;91,8
01/11/2020-18:00:00;17;-9999;12,8;13;-9999;0;4,6;89,6
01/11/2020-19:00:00;16,6;-9999;12,9;0;-9999;0;4,3;92,2
01/11/2020-20:00:00;16,6;-9999;13;0;-9999;0;4,3;92,9
01/11/2020-21:00:00;16,8;-9999;13,1;0;-9999;0;4,1;92,5
01/11/2020-22:00:00;16,8;-9999;13,2;0;-9999;0;4,4;92,4
01/11/2020-23:00:00;16,9;-9999;13,2;0;-9999;0,1;5;91,1
02/11/2020-00:00:00;16,8;-9999;13,3;0;-9999;0,5;5,4;92
02/11/2020-01:00:00;17,1;-9999;13,3;0;-9999;0;5,3;91
02/11/2020-02:00:00;17;-9999;13,4;0;-9999;0;5,7;93
02/11/2020-03:00:00;16,7;-9999;13,5;0;-9999;0,5;4,8;95,5
02/11/2020-04:00:00;17,2;-9999;13,5;0;-9999;0;5,2;92,8
02/11/2020-05:00:00;17,3;-9999;13,6;0;-9999;0;5,2;91,6
02/11/2020-06:00:00;17,4;-9999;13,6;0;-9999;0;5,5;90,4
02/11/2020-07:00:00;17,6;-9999;13,7;0;-9999;0;5,7;84,9
02/11/2020-08:00:00;17,8;-9999;13,7;0;-9999;0,1;6,3;79,8
02/11/2020-09:00:00;17,6;-9999;13,8;3;-9999;0;6;77,7
02/11/2020-10:00:00;17,5;-9999;13,8;36;-9999;0;5,7;75,4
02/11/2020-11:00:00;18;-9999;13,8;98;-9999;0;6;74,3
02/11/2020-12:00:00;18,4;-9999;13,8;127;-9999;0;6,2;75,4
02/11/2020-13:00:00;18,2;-9999;13,8;96;-9999;0;5,8;78
02/11/2020-14:00:00;18,3;-9999;13,9;148;-9999;0;6,1;79,4
02/11/2020-15:00:00;18,2;-9999;13,9;96;-9999;0;6;81,1
02/11/2020-16:00:00;18,4;-9999;14;55;-9999;0;5,4;81,2
02/11/2020-17:00:00;15,2;-9999;14,1;19;-9999;2,1;4,9;95
02/11/2020-18:00:00;13,8;-9999;14,1;15;-9999;0,3;6;88,1
02/11/2020-19:00:00;12,5;-9999;14,1;0;-9999;0,2;3,8;88,9
02/11/2020-20:00:00;12,5;-9999;14,1;0;-9999;0;3;86,4
02/11/2020-21:00:00;12,1;-9999;14;0;-9999;0;3,6;80,2
02/11/2020-22:00:00;11,5;-9999;13,9;0;-9999;0;3,1;80,6
02/11/2020-23:00:00;11,1;-9999;13,8;0;-9999;0;3,3;80,2
03/11/2020-00:00:00;10,6;-9999;13,7;0;-9999;0;3,1;80,4
03/11/2020-01:00:00;10,2;-9999;13,6;0;-9999;0;3,3;81,5
03/11/2020-02:00:00;9,7;-9999;13,5;0;-9999;0;3,1;82,1
03/11/2020-03:00:00;9;-9999;13,4;0;-9999;0;2,6;84,5
03/11/2020-04:00:00;8,7;-9999;13,3;0;-9999;0;2,8;85,9
03/11/2020-05:00:00;8,3;-9999;13,1;0;-9999;0;2,4;86,9
03/11/2020-06:00:00;7,6;-9999;13;0;-9999;0;2,3;89,7
03/11/2020-07:00:00;7;-9999;12,9;0;-9999;0;2,3;92,3
03/11/2020-08:00:00;6,6;-9999;12,8;0;-9999;0;2,5;93,3
03/11/2020-09:00:00;6,6;-9999;12,7;7;-9999;0;2,6;92,5
03/11/2020-10:00:00;7,1;-9999;12,6;67;-9999;0;2,9;90
03/11/2020-11:00:00;8,2;-9999;12,5;173;-9999;0;3,4;85,5
03/11/2020-12:00:00;9,8;-9999;12,4;280;-9999;0;4;78,8
03/11/2020-13:00:00;10,9;-9999;12,3;359;-9999;0;4,3;73,3
03/11/2020-14:00:00;11,7;-9999;12,2;339;-9999;0;5,5;63,3
03/11/2020-15:00:00;11,3;-9999;12,2;233;-9999;0;5,2;65,2
03/11/2020-16:00:00;10,7;-9999;12,2;159;-9999;0,2;4,8;67,3
03/11/2020-17:00:00;9,7;-9999;12,2;142;-9999;0;3,5;76,1
03/11/2020-18:00:00;9,7;-9999;12,2;47;-9999;0;3,2;72,8
03/11/2020-19:00:00;9,1;-9999;12,1;0;-9999;0;3,2;72
03/11/2020-20:00:00;8;-9999;12,1;0;-9999;0;3,2;75,1
03/11/2020-21:00:00;7,6;-9999;12;0;-9999;0;3,4;76,6
03/11/2020-22:00:00;7,2;-9999;12;0;-9999;0;3,1;78,7
03/11/2020-23:00:00;6,8;-9999;11,9;0;-9999;0;2,9;81,1
04/11/2020-00:00:00;6,4;-9999;11,8;0;-9999;0;2,8;83,6
04/11/2020-01:00:00;6;-9999;11,7;0;-9999;0;2,6;86,1
04/11/2020-02:00:00;5,6;-9999;11,6;0;-9999;0;2,6;87,9
04/11/2020-03:00:00;5,3;-9999;11,5;0;-9999;0;2,2;89,4
04/11/2020-04:00:00;4,9;-9999;11,4;0;-9999;0;2,3;90,9
04/11/2020-05:00:00;4,2;-9999;11,3;0;-9999;0;2,3;92,8
04/11/2020-06:00:00;3,8;-9999;11,2;0;-9999;0;2,7;93,5
04/11/2020-07:00:00;3,5;-9999;11,1;0;-9999;0;2,6;93,9
04/11/2020-08:00:00;3,6;-9999;11;0;-9999;0;2,4;92,7
04/11/2020-09:00:00;3;-9999;10,9;6;-9999;0;2,5;93,6
04/11/2020-10:00:00;3,8;-9999;10,8;77;-9999;0;2;91,5
04/11/2020-11:00:00;5,4;-9999;10,7;178;-9999;0;2;86,1
04/11/2020-12:00:00;7,2;-9999;10,6;276;-9999;0;1,7;79,6
04/11/2020-13:00:00;9;-9999;10,6;343;-9999;0;1,6;75,7
04/11/2020-14:00:00;10,2;-9999;10,6;371;-9999;0;1,8;71,8
04/11/2020-15:00:00;10,7;-9999;10,6;305;-9999;0;1,5;64,3
04/11/2020-16:00:00;11,3;-9999;10,6;310;-9999;0;1,9;61,6
04/11/2020-17:00:00;10,9;-9999;10,7;191;-9999;0;1,5;63,2
04/11/2020-18:00:00;9,4;-9999;10,8;67;-9999;0;1;67,4
04/11/2020-19:00:00;8;-9999;10,8;0;-9999;0;0,3;72,2
04/11/2020-20:00:00;7,6;-9999;10,8;0;-9999;0;0,4;74,7
04/11/2020-21:00:00;7;-9999;10,8;0;-9999;0;0,1;77,8
04/11/2020-22:00:00;6,9;-9999;10,7;0;-9999;0;0,1;79,5
04/11/2020-23:00:00;6,3;-9999;10,7;0;-9999;0;0;83,3
05/11/2020-00:00:00;5,7;-9999;10,6;0;-9999;0;0;86,5
05/11/2020-01:00:00;5,6;-9999;10,5;0;-9999;0;0;86,7
05/11/2020-02:00:00;5,2;-9999;10,4;0;-9999;0;0,2;88,2
05/11/2020-03:00:00;3,9;-9999;10,3;0;-9999;0;0,4;93,7
05/11/2020-04:00:00;4,2;-9999;10,2;0;-9999;0;0,4;93,1
05/11/2020-05:00:00;4,4;-9999;10,1;0;-9999;0;0;93,6
05/11/2020-06:00:00;3,2;-9999;9,9;0;-9999;0;1,2;93,7
05/11/2020-07:00:00;2,9;-9999;9,8;0;-9999;0;0,7;95,5
05/11/2020-08:00:00;3,1;-9999;9,7;0;-9999;0;1,3;94,8
05/11/2020-09:00:00;2;-9999;9,6;5;-9999;0;1,5;95,8
05/11/2020-10:00:00;2,5;-9999;9,5;74;-9999;0;1,8;94,9
05/11/2020-11:00:00;4,3;-9999;9,4;183;-9999;0;1,8;91,6
05/11/2020-12:00:00;7;-9999;9,3;283;-9999;0;1;82,3
05/11/2020-13:00:00;9,8;-9999;9,3;348;-9999;0;0,6;73,3
05/11/2020-14:00:00;10,4;-9999;9,3;373;-9999;0;1;69,2
05/11/2020-15:00:00;11;-9999;9,3;355;-9999;0;1,1;64
05/11/2020-16:00:00;10,9;-9999;9,4;288;-9999;0;1,6;61,7
05/11/2020-17:00:00;10,3;-9999;9,5;188;-9999;0;1,8;63,2
05/11/2020-18:00:00;8,9;-9999;9,6;68;-9999;0;1,3;70
05/11/2020-19:00:00;7,4;-9999;9,6;0;-9999;0;0,4;75,7
05/11/2020-20:00:00;6,6;-9999;9,7;0;-9999;0;0,4;78,1
05/11/2020-21:00:00;5,6;-9999;9,7;0;-9999;0;0,6;79,8
05/11/2020-22:00:00;5,2;-9999;9,6;0;-9999;0;0,5;80,8
05/11/2020-23:00:00;4,7;-9999;9,6;0;-9999;0;0,8;81,2
06/11/2020-00:00:00;4,3;-9999;9,5;0;-9999;0;0,6;82,8
06/11/2020-01:00:00;3,8;-9999;9,4;0;-9999;0;1,3;86
06/11/2020-02:00:00;3,3;-9999;9,3;0;-9999;0;1,4;88,4
06/11/2020-03:00:00;2,5;-9999;9,2;0;-9999;0;0,5;91,3
06/11/2020-04:00:00;1,8;-9999;9,1;0;-9999;0;1,2;92,7
06/11/2020-05:00:00;1,8;-9999;9;0;-9999;0;1,1;92,8
06/11/2020-06:00:00;1,2;-9999;9;0;-9999;0;0,6;94
06/11/2020-07:00:00;1,7;-9999;8,9;0;-9999;0;0,6;92
06/11/2020-08:00:00;1,5;-9999;8,8;0;-9999;0;0,7;89
06/11/2020-09:00:00;0,9;-9999;8,7;5;-9999;0;0,9;90,8
06/11/2020-10:00:00;2,6;-9999;8,6;78;-9999;0;1,9;83,3
06/11/2020-11:00:00;5;-9999;8,5;152;-9999;0;1,3;77
06/11/2020-12:00:00;6,5;-9999;8,4;231;-9999;0;1,6;74,6
06/11/2020-13:00:00;8,2;-9999;8,4;345;-9999;0;2,8;67
06/11/2020-14:00:00;10,2;-9999;8,4;378;-9999;0;3,3;61,8
06/11/2020-15:00:00;11;-9999;8,4;359;-9999;0;3,2;61,2
06/11/2020-16:00:00;11,5;-9999;8,5;292;-9999;0;3,1;58,1
06/11/2020-17:00:00;11,4;-9999;8,6;191;-9999;0;3;57,6
06/11/2020-18:00:00;9,8;-9999;8,7;69;-9999;0;1,6;64,6
06/11/2020-19:00:00;7,7;-9999;8,8;0;-9999;0;1,2;71,7
06/11/2020-20:00:00;6,2;-9999;8,8;0;-9999;0;1,2;76,7
06/11/2020-21:00:00;5,4;-9999;8,8;0;-9999;0;1;80,2
06/11/2020-22:00:00;5;-9999;8,8;0;-9999;0;2;75
06/11/2020-23:00:00;4,5;-9999;8,8;0;-9999;0;1,8;68,7
07/11/2020-00:00:00;3,5;-9999;8,7;0;-9999;0;1,1;72,5
07/11/2020-01:00:00;3;-9999;8,7;0;-9999;0;0,5;75,6
07/11/2020-02:00:00;2,6;-9999;8,6;0;-9999;0;0,6;79,7
07/11/2020-03:00:00;2,6;-9999;8,5;0;-9999;0;0,7;83,5
07/11/2020-04:00:00;2,7;-9999;8,4;0;-9999;0;0,4;85,6
07/11/2020-05:00:00;3,3;-9999;8,4;0;-9999;0;1,9;86,9
07/11/2020-06:00:00;3,6;-9999;8,3;0;-9999;0;1,2;88,9
07/11/2020-07:00:00;6,4;-9999;8,2;0;-9999;0;3,1;87,6
07/11/2020-08:00:00;7,6;-9999;8,2;0;-9999;0;3,4;85,7
07/11/2020-09:00:00;7,9;-9999;8,2;3;-9999;0;3,1;85,4
07/11/2020-10:00:00;8,5;-9999;8,1;55;-9999;0;3,2;84
07/11/2020-11:00:00;10,3;-9999;8,2;143;-9999;0;3,2;79,2
07/11/2020-12:00:00;11,9;-9999;8,2;263;-9999;0;3;75,8
07/11/2020-13:00:00;13,4;-9999;8,3;272;-9999;0;3;72
07/11/2020-14:00:00;15;-9999;8,4;338;-9999;0;3;67,9
07/11/2020-15:00:00;15,7;-9999;8,5;289;-9999;0;2,6;65,6
07/11/2020-16:00:00;16,2;-9999;8,7;264;-9999;0;2,2;64
07/11/2020-17:00:00;15,8;-9999;8,8;134;-9999;0;1,3;64,8
07/11/2020-18:00:00;14,5;-9999;9;29;-9999;0;1,1;71,1
07/11/2020-19:00:00;12,8;-9999;9,1;0;-9999;0;1;79
07/11/2020-20:00:00;11,9;-9999;9,2;0;-9999;0;0,7;82,6
07/11/2020-21:00:00;11,5;-9999;9,3;0;-9999;0;1,5;83
07/11/2020-22:00:00;10,3;-9999;9,3;0;-9999;0;1,9;86
07/11/2020-23:00:00;9,6;-9999;9,3;0;-9999;0;2,2;85,6
08/11/2020-00:00:00;9,1;-9999;9,3;0;-9999;0;1,9;86,6
08/11/2020-01:00:00;8,6;-9999;9,3;0;-9999;0;1,2;88,1
08/11/2020-02:00:00;9,6;-9999;9,3;0;-9999;0;2,7;84,1
08/11/2020-03:00:00;9,1;-9999;9,3;0;-9999;0;1,5;85
08/11/2020-04:00:00;9;-9999;9,3;0;-9999;0;2,2;84,9
08/11/2020-05:00:00;9,1;-9999;9,3;0;-9999;0;2,8;84,7
08/11/2020-06:00:00;9,3;-9999;9,3;0;-9999;0;2,8;84,2
08/11/2020-07:00:00;9,2;-9999;9,2;0;-9999;0;2,7;84,4
08/11/2020-08:00:00;9,6;-9999;9,2;0;-9999;0;2,5;83,1
08/11/2020-09:00:00;10,5;-9999;9,2;1;-9999;0;2,8;80,6
08/11/2020-10:00:00;11,3;-9999;9,2;26;-9999;0;3,2;79,2
08/11/2020-11:00:00;12;-9999;9,3;70;-9999;0;2,9;78,9
08/11/2020-12:00:00;12,9;-9999;9,3;109;-9999;0;2,5;78,1
08/11/2020-13:00:00;14,1;-9999;9,3;160;-9999;0;2,5;76,7
08/11/2020-14:00:00;15,3;-9999;9,4;185;-9999;0;2,6;76
08/11/2020-15:00:00;16,8;-9999;9,5;211;-9999;0;2,9;72,3
08/11/2020-16:00:00;17,5;-9999;9,6;247;-9999;0;2,9;69,5
08/11/2020-17:00:00;17,8;-9999;9,8;222;-9999;0;2,6;68,8
08/11/2020-18:00:00;16,6;-9999;10;36;-9999;0;2,1;72,2
08/11/2020-19:00:00;14,9;-9999;10,1;0;-9999;0;2;77,8
08/11/2020-20:00:00;14,2;-9999;10,2;0;-9999;0;2,1;80,1
08/11/2020-21:00:00;13,8;-9999;10,3;0;-9999;0;1,5;81,4
08/11/2020-22:00:00;13,3;-9999;10,3;0;-9999;0;1,5;83,2
08/11/2020-23:00:00;12,8;-9999;10,4;0;-9999;0;1,7;84,1
09/11/2020-00:00:00;12,7;-9999;10,4;0;-9999;0;2,4;84
09/11/2020-01:00:00;11,9;-9999;10,4;0;-9999;0;2,4;86,1
09/11/2020-02:00:00;11,6;-9999;10,4;0;-9999;0;3;86,7
09/11/2020-03:00:00;11,1;-9999;10,4;0;-9999;0;2,1;87,7
09/11/2020-04:00:00;10,6;-9999;10,4;0;-9999;0;2,1;89,2
09/11/2020-05:00:00;10,2;-9999;10,4;0;-9999;0;1,9;89,8
09/11/2020-06:00:00;10,1;-9999;10,3;0;-9999;0;1,8;90
09/11/2020-07:00:00;10;-9999;10,3;0;-9999;0;1,8;89,8
09/11/2020-08:00:00;10,2;-9999;10,3;0;-9999;0;1,8;89,3
09/11/2020-09:00:00;9,9;-9999;10,2;2;-9999;0;1,9;90,1
09/11/2020-10:00:00;9,9;-9999;10,2;28;-9999;0;1,8;90,4
09/11/2020-11:00:00;11,5;-9999;10,2;103;-9999;0;2,7;86,8
09/11/2020-12:00:00;12,5;-9999;10,2;118;-9999;0;2,6;84,5
09/11/2020-13:00:00;13,7;-9999;10,2;168;-9999;0;2,2;81,1
09/11/2020-14:00:00;15,9;-9999;10,2;368;-9999;0;2,7;74,4
09/11/2020-15:00:00;16,3;-9999;10,3;216;-9999;0;2,4;72,7
09/11/2020-16:00:00;15,9;-9999;10,4;110;-9999;0;1,2;76,1
09/11/2020-17:00:00;15,6;-9999;10,5;56;-9999;0;0,5;78,1
09/11/2020-18:00:00;14,9;-9999;10,6;19;-9999;0;0,6;81,7
09/11/2020-19:00:00;14,1;-9999;10,7;0;-9999;0;0,4;85
09/11/2020-20:00:00;13,6;-9999;10,8;0;-9999;0;0,9;86,3
09/11/2020-21:00:00;12,9;-9999;10,8;0;-9999;0;0,4;89,4
09/11/2020-22:00:00;13,3;-9999;10,9;0;-9999;0;1,3;86,4
09/11/2020-23:00:00;12,8;-9999;10,9;0;-9999;0;1,4;88,4
10/11/2020-00:00:00;12,2;-9999;10,9;0;-9999;0;1,4;90,4
10/11/2020-01:00:00;11,8;-9999;10,9;0;-9999;0;1,4;91,8
10/11/2020-02:00:00;11,2;-9999;10,8;0;-9999;0;1,6;92,7
10/11/2020-03:00:00;10,4;-9999;10,8;0;-9999;0;1,8;94,8
10/11/2020-04:00:00;10,6;-9999;10,8;0;-9999;0;1,9;94,5
10/11/2020-05:00:00;10,4;-9999;10,7;0;-9999;0;1,8;94,9
10/11/2020-06:00:00;10,2;-9999;10,7;0;-9999;0;1,7;95,5
10/11/2020-07:00:00;10,3;-9999;10,7;0;-9999;0;1,8;95,6
10/11/2020-08:00:00;10,5;-9999;10,6;0;-9999;0;2,1;95
10/11/2020-09:00:00;10,2;-9999;10,6;2;-9999;0;2,2;95,3
10/11/2020-10:00:00;10,4;-9999;10,6;46;-9999;0;2,2;95,1
10/11/2020-11:00:00;11,1;-9999;10,6;104;-9999;0;2,2;92,9
10/11/2020-12:00:00;12,4;-9999;10,6;149;-9999;0;2,3;90,2
10/11/2020-13:00:00;12,9;-9999;10,6;141;-9999;0;2,4;89,6
10/11/2020-14:00:00;13,4;-9999;10,7;135;-9999;0;2,2;90,1
10/11/2020-15:00:00;13,5;-9999;10,7;84;-9999;0;2,6;89,6
10/11/2020-16:00:00;12,9;-9999;10,8;34;-9999;0,1;1,7;91,7
10/11/2020-17:00:00;12,5;-9999;10,9;25;-9999;0,8;1,3;94,8
10/11/2020-18:00:00;12,2;-9999;11;12;-9999;0,1;1,4;96,4
10/11/2020-19:00:00;12;-9999;11;0;-9999;0;1,8;96,8
10/11/2020-20:00:00;12;-9999;11,1;0;-9999;0;1,5;97
10/11/2020-21:00:00;11,8;-9999;11,1;0;-9999;0;1,6;97,4
10/11/2020-22:00:00;11,6;-9999;11,1;0;-9999;0;1,1;97,5
10/11/2020-23:00:00;11,1;-9999;11,2;0;-9999;0;1,4;97,6
11/11/2020-00:00:00;10,2;-9999;11,2;0;-9999;0;1,6;97,9
11/11/2020-01:00:00;9,3;-9999;11,2;0;-9999;0;1,7;98,3
11/11/2020-02:00:00;9,3;-9999;11,1;0;-9999;0;1,7;98,5
11/11/2020-03:00:00;9,1;-9999;11,1;0;-9999;0,1;1,1;98,6
11/11/2020-04:00:00;9,3;-9999;11,1;0;-9999;0;1,3;98,7
11/11/2020-05:00:00;9,5;-9999;11;0;-9999;0;1,8;98,6
11/11/2020-06:00:00;9,5;-9999;11;0;-9999;0;1,7;98,6
11/11/2020-07:00:00;10,1;-9999;11;0;-9999;0;1,8;98,7
11/11/2020-08:00:00;10,3;-9999;11;0;-9999;0;2,4;98,7
11/11/2020-09:00:00;10,4;-9999;10,9;1;-9999;0;2,1;98,5
11/11/2020-10:00:00;10,6;-9999;10,9;53;-9999;0;1,7;97,4
11/11/2020-11:00:00;11,4;-9999;10,9;143;-9999;0;2,5;93
11/11/2020-12:00:00;11,2;-9999;10,9;137;-9999;0;3,3;92,4
11/11/2020-13:00:00;11,6;-9999;10,9;158;-9999;0;2,8;90,7
11/11/2020-14:00:00;12,2;-9999;11;137;-9999;0;2,8;87,4
11/11/2020-15:00:00;12,3;-9999;11;99;-9999;0;2,6;86,2
11/11/2020-16:00:00;12,9;-9999;11,1;93;-9999;0;2,7;83,3
11/11/2020-17:00:00;12,9;-9999;11,1;55;-9999;0;2,3;82,2
11/11/2020-18:00:00;12,5;-9999;11,2;26;-9999;0;2,4;83,7
11/11/2020-19:00:00;11,3;-9999;11,2;0;-9999;0;1,8;87,8
11/11/2020-20:00:00;10,9;-9999;11,3;0;-9999;0;2,6;88,4
11/11/2020-21:00:00;10,5;-9999;11,3;0;-9999;0;2,5;89,8
11/11/2020-22:00:00;10,4;-9999;11,3;0;-9999;0;3,7;89,8
11/11/2020-23:00:00;10,2;-9999;11,2;0;-9999;0;4;90
12/11/2020-00:00:00;10,2;-9999;11,2;0;-9999;0;4;89,3
12/11/2020-01:00:00;10,3;-9999;11,2;0;-9999;0;4,1;89,5
12/11/2020-02:00:00;10,5;-9999;11,1;0;-9999;0;3,9;89,7
12/11/2020-03:00:00;11,2;-9999;11,1;0;-9999;0;4,6;87,4
12/11/2020-04:00:00;11,3;-9999;11;0;-9999;0;4,7;85,1
12/11/2020-05:00:00;11,2;-9999;11;0;-9999;0;4,9;84,6
12/11/2020-06:00:00;11,2;-9999;11;0;-9999;0;4,2;84,5
12/11/2020-07:00:00;10,8;-9999;11;0;-9999;0,2;4,4;87,8
12/11/2020-08:00:00;10,7;-9999;11;0;-9999;0;3,9;90
12/11/2020-09:00:00;11;-9999;11;1;-9999;0;3,4;86,6
12/11/2020-10:00:00;10,8;-9999;11;38;-9999;0;3,1;86,6
12/11/2020-11:00:00;11,1;-9999;11;108;-9999;0;3,5;83,3
12/11/2020-12:00:00;11,5;-9999;11;198;-9999;0;3,9;79
12/11/2020-13:00:00;12,1;-9999;11;265;-9999;0;4,3;73,8
12/11/2020-14:00:00;12,6;-9999;11;323;-9999;0;4,1;70,9
12/11/2020-15:00:00;12,4;-9999;11;271;-9999;0;4,5;69,6
12/11/2020-16:00:00;11,8;-9999;11;100;-9999;0;3,9;72,6
12/11/2020-17:00:00;12;-9999;11,1;126;-9999;0;3,5;69,9
12/11/2020-18:00:00;11,3;-9999;11,1;0;-9999;0;2,7;70,5
12/11/2020-19:00:00;10,2;-9999;11,1;0;-9999;0;2,1;73,5
